epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
80,50233.1,1.47466,1.49055,1.18881,1.87298,0.39961,0.36937,0.33402,0.18535,0.17496,0.87084,0.14995,1.43467,1.47307,1.22706,2.05071,0.007393,0.007393,0.007393
81,50860.7,1.47054,1.4837,1.18892,1.84924,0.40157,0.36979,0.33491,0.18572,0.17625,0.87234,0.15068,1.43398,1.47167,1.22506,2.05069,0.00736,0.00736,0.00736
82,51484.7,1.47263,1.48793,1.18577,1.83779,0.40172,0.3694,0.33531,0.18596,0.17829,0.87234,0.15209,1.43367,1.47063,1.22364,2.05156,0.007327,0.007327,0.007327
83,52111.6,1.46903,1.48281,1.18504,1.8458,0.40059,0.37119,0.3359,0.18622,0.17958,0.87288,0.15266,1.43318,1.46977,1.22213,2.0526,0.007294,0.007294,0.007294
84,52740.6,1.46494,1.482,1.18384,1.85471,0.40144,0.37087,0.33645,0.18669,0.18043,0.87353,0.15466,1.43281,1.46869,1.22079,2.05477,0.007261,0.007261,0.007261
85,53364.8,1.46805,1.48375,1.18547,1.85013,0.40737,0.36793,0.33663,0.18719,0.18,0.87256,0.15406,1.43247,1.46761,1.21944,2.05489,0.007228,0.007228,0.007228
86,53990.3,1.46927,1.48037,1.18535,1.84697,0.40867,0.36702,0.33705,0.18738,0.18183,0.87106,0.15566,1.43209,1.46617,1.21824,2.05564,0.007195,0.007195,0.007195
87,54623.3,1.46729,1.47494,1.18183,1.82011,0.40966,0.36792,0.33778,0.18742,0.18269,0.87127,0.1569,1.43171,1.46519,1.21689,2.05693,0.007162,0.007162,0.007162
88,55245.6,1.47147,1.47926,1.18383,1.82438,0.41024,0.36818,0.33782,0.18778,0.18333,0.87041,0.15768,1.43154,1.4645,1.21563,2.05739,0.007129,0.007129,0.007129
89,55869.9,1.46539,1.47821,1.18215,1.83293,0.41224,0.36949,0.33839,0.18796,0.18548,0.86966,0.15973,1.43109,1.46356,1.21422,2.06005,0.007096,0.007096,0.007096
90,56497.3,1.46379,1.46973,1.17934,1.81568,0.41148,0.37211,0.33919,0.1883,0.18558,0.87106,0.15935,1.43072,1.463,1.21289,2.06035,0.007063,0.007063,0.007063
91,57128.9,1.4643,1.47007,1.1817,1.80842,0.4143,0.37222,0.33977,0.18859,0.18655,0.87245,0.15978,1.43081,1.46228,1.21192,2.06013,0.00703,0.00703,0.00703
92,57751,1.45974,1.47045,1.18053,1.8095,0.41032,0.37422,0.34024,0.18887,0.18837,0.87428,0.16158,1.43037,1.46198,1.21069,2.06104,0.006997,0.006997,0.006997
93,58389.6,1.46096,1.46939,1.17809,1.83048,0.4096,0.37448,0.34055,0.18929,0.18891,0.87664,0.16194,1.42981,1.46123,1.20936,2.06198,0.006964,0.006964,0.006964
94,59012,1.4624,1.46445,1.17528,1.83169,0.41072,0.37389,0.34078,0.18938,0.19052,0.8776,0.16331,1.42908,1.46067,1.20799,2.06369,0.006931,0.006931,0.006931
95,59641.9,1.45323,1.4536,1.17097,1.80315,0.41132,0.3751,0.34154,0.18962,0.1918,0.87932,0.16397,1.42862,1.46007,1.20688,2.06352,0.006898,0.006898,0.006898
